distance,width,take_profit,stop_loss,trades,score,win_rate,total_return,median_trade,worst_trade
0.0125,150,0.6,1.25,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.0125,150,0.6,1.5,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.0125,150,0.6,2.0,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.0125,150,0.7,1.0,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.0125,150,0.7,1.25,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.0125,150,0.7,1.5,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.0125,150,0.7,2.0,423,0.4242379422254313,0.9976359338061466,11.279241389792052,1722.8938971500002,-1.0752710750000176
0.015,250,0.4,1.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.4,1.25,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.4,1.5,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.4,2.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.5,1.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.5,1.25,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.5,1.5,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.5,2.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.6,1.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.6,1.25,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.6,1.5,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.6,2.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.7,1.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.7,1.25,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.7,1.5,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,250,0.7,2.0,423,0.4190145713263213,0.9952718676122931,11.458679153240048,1461.982529725,-16.02254547500003
0.015,200,0.4,1.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.4,1.25,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.4,1.5,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.4,2.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.5,1.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.5,1.25,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.5,1.5,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.5,2.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.6,1.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.6,1.25,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.6,1.5,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.6,2.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.7,1.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.7,1.25,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.7,1.5,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.015,200,0.7,2.0,423,0.4107646059337383,0.9929078014184397,10.228149208809949,1330.871687725,-16.026182975000026
0.0125,100,0.4,1.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.4,1.25,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.4,1.5,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.4,2.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.5,1.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.5,1.25,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.5,1.5,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.5,2.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.6,1.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.6,1.25,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.6,1.5,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.6,2.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.7,1.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.7,1.25,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.7,1.5,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.0125,100,0.7,2.0,423,0.40466403008969126,0.9952718676122931,8.515403210896801,1409.64746665,-8.574964924999989
0.015,150,0.4,1.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.4,1.25,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.4,1.5,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.4,2.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.5,1.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.5,1.25,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.5,1.5,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.5,2.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.6,1.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.6,1.25,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.6,1.5,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.6,2.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.7,1.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.7,1.25,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.7,1.5,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.015,150,0.7,2.0,423,0.4011445424737611,0.9929078014184397,8.59585304404465,1189.344877525,-34.784511350000024
0.0175,250,0.4,1.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.4,1.25,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.4,1.5,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.4,2.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.5,1.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.5,1.25,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.5,1.5,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.5,2.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.6,1.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.6,1.25,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.6,1.5,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.6,2.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.7,1.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.7,1.25,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.7,1.5,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,250,0.7,2.0,422,0.39719098743727926,0.9881516587677726,8.85246260520885,992.9402255875001,-79.75422305000001
0.0175,200,0.4,1.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.4,1.25,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.4,1.5,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.4,2.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.5,1.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.5,1.25,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.5,1.5,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.5,2.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.6,1.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.6,1.25,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.6,1.5,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.6,2.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.7,1.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.7,1.25,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.7,1.5,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.0175,200,0.7,2.0,423,0.38939514049677293,0.9858156028368794,7.8564764532221,873.9964350250001,-40.82357607499999
0.015,100,0.4,1.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.4,1.25,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.4,1.5,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.4,2.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.5,1.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.5,1.25,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.5,1.5,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.5,2.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.6,1.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.6,1.25,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.6,1.5,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.6,2.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.7,1.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.7,1.25,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.7,1.5,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.015,100,0.7,2.0,423,0.3858429890485969,0.9881796690307328,6.463210955272349,971.509563175,-33.37942892499999
0.0175,150,0.4,1.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.4,1.25,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.4,1.5,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.4,2.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.5,1.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.5,1.25,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.5,1.5,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.5,2.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.6,1.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.6,1.25,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.6,1.5,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.6,2.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.7,1.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.7,1.25,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.7,1.5,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.0175,150,0.7,2.0,423,0.3811786093954183,0.983451536643026,6.5471255361047005,754.8112144749999,-44.57524175000002
0.02,250,0.4,1.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.4,1.25,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.4,1.5,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.4,2.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.5,1.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.5,1.25,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.5,1.5,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.5,2.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.6,1.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.6,1.25,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.6,1.5,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.6,2.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.7,1.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.7,1.25,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.7,1.5,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,250,0.7,2.0,422,0.37396139286393837,0.966824644549763,6.914567199249001,673.8405565749999,-184.869056
0.02,200,0.4,1.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.4,1.25,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.4,1.5,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.4,2.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.5,1.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.5,1.25,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.5,1.5,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.5,2.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.6,1.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.6,1.25,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.6,1.5,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.6,2.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.7,1.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.7,1.25,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.7,1.5,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,200,0.7,2.0,422,0.36970331926323524,0.9644549763033176,6.122319442119,610.2197328000001,-98.47073832500001
0.02,150,0.4,1.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.4,1.25,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.4,1.5,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.4,2.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.5,1.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.5,1.25,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.5,1.5,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.5,2.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.6,1.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.6,1.25,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.6,1.5,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.6,2.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.7,1.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.7,1.25,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.7,1.5,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.02,150,0.7,2.0,423,0.3626735175642565,0.9574468085106383,5.105097306147351,522.0367943499999,-75.94830102500003
0.0175,100,0.4,1.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.4,1.25,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.4,1.5,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.4,2.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.5,1.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.5,1.25,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.5,1.5,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.5,2.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.6,1.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.6,1.25,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.6,1.5,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.6,2.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.7,1.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.7,1.25,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.7,1.5,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0175,100,0.7,2.0,423,0.3617162815638834,0.9574468085106383,4.8632611435108,592.29396135,-55.830238775
0.0225,250,0.4,1.0,419,0.3565417516564816,0.9403341288782816,5.4986164706398,474.9019267,-184.869056
